Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245)
7.5600248976569e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35001401122725223,0.05433401826148037,0.019385568284532046,0.0012382732169068057,9.951721285875156e-05,0.1247232567973336,0.002910460153148573,6.48300619291822e-07,1.1159305270763717e-06,0.00022282050349923732,9.403626196181087e-14,0.0006345365907253321,3.999618487430235e-11,3.2005257488415715e-08,8.08648952272232e-09,2.896619425848622e-11,4.063330834969942e-07,1.9406266812004738e-07,1.070194917982054e-09,0.0006889216898837562,3.6126512881367003e-07,0.001375369944361964,5.169768600112262e-06,6.821386139163832e-07,9.479790083595382e-08,7.442662756594744e-08,0.0011941047546112646,0.05737258646129028,0.002237958401219625,1.2165206300377531e-09,3.5279447534552194e-09,1.8426899750271483e-07,3.210773089894966e-11,7.04978743476334e-07,6.241718995366017e-06,2.0876523453253703e-07,1.0839522680958592e-12,1.3488301988541658e-10
7.579417486623056e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3499250248727326,0.05423555671639838,0.019378530730332317,0.001240182952380574,9.961601975431921e-05,0.124917134699129,0.0029204691867049256,6.466279730724124e-07,1.1172019547809826e-06,0.0002225140073610316,9.381095915756504e-14,0.0006348453089152957,3.9948256420003e-11,3.189721975923875e-08,8.092683496249307e-09,2.8976509930507573e-11,4.054239379487905e-07,1.9452088945711863e-07,1.0683348547435378e-09,0.0006891175628499621,3.6158868296200373e-07,0.0013755039480009583,5.166987948725394e-06,6.80712809101421e-07,9.499491004181314e-08,7.434780494689701e-08,0.0011965032699577014,0.057456877546058084,0.0022399145901002503,1.2136068766557926e-09,3.5304824885666276e-09,1.843844046949757e-07,3.2103599374133695e-11,7.0450281315124e-07,6.256394837590515e-06,2.0890354068498864e-07,1.0841331656757725e-12,1.3527281772371987e-10
7.598810075589211e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34983625546316904,0.05413730847675059,0.01937149930365957,0.0012420886740358405,9.971468749976011e-05,0.1251105940345234,0.0029304791790690636,6.449582324271553e-07,1.11846985246285e-06,0.00022220786911966148,9.358588670835769e-14,0.0006351531987069529,3.99003873021002e-11,3.1789561596799e-08,8.09883936765819e-09,2.8986570165735868e-11,4.0451998601354784e-07,1.9497811589003907e-07,1.0664779153786013e-09,0.0006893126708629838,3.6191143508303433e-07,0.0013756329347383647,5.164212984739381e-06,6.792941848249722e-07,9.519174166837814e-08,7.4269254300119e-08,0.001198897732128154,0.057540967164322054,0.002241865161835502,1.2107094407517645e-09,3.533015822708483e-09,1.8449888977772375e-07,3.209945954443259e-11,7.040282623876805e-07,6.2710324505931504e-06,2.0904117093000507e-07,1.0843135009330176e-12,1.35661931845995e-10
7.618202664555366e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.349747702345123,0.054039272939159576,0.019364473990091884,0.0012439903949402016,9.981321665149167e-05,0.12530363598077668,0.00294049009382035,6.432914112845834e-07,1.119734227205961e-06,0.00022190208887538484,9.336105097723779e-14,0.0006354602632901231,3.985257837829454e-11,3.1682281995238506e-08,8.104957345584686e-09,2.89963765573135e-11,4.0362118389683606e-07,1.9543434897987164e-07,1.0646240963106496e-09,0.0006895070179550417,3.6223338851615503e-07,0.0013757569432199732,5.1614437117183865e-06,6.778826869182683e-07,9.538839512072116e-08,7.419097449149151e-08,0.0012012881456122683,0.05762485589949891,0.0022438101393123526,1.2078281890886665e-09,3.5355447786447756e-09,1.84612457869291e-07,3.2095311429754616e-11,7.035550832792815e-07,6.285631849347255e-06,2.0917812948940845e-07,1.0844932701968302e-12,1.360503606313139e-10
7.637595253521522e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3496593648678259,0.053941449502542364,0.019357454775259166,0.0012458881281090896,9.991160776186189e-05,0.12549626171071113,0.002950501894818514,6.416275232433157e-07,1.1209950860742076e-06,0.0002215966667235934,9.31364582102967e-14,0.0006357665058373162,3.98048304911028e-11,3.157537994533628e-08,8.111037637597522e-09,2.9005930691564866e-11,4.0272748829144117e-07,1.958895902995142e-07,1.0627733939495335e-09,0.00068970060813238,3.6255454658376336e-07,0.001375876011814024,5.158680132998227e-06,6.764782617607115e-07,9.558486981052366e-08,7.411296439231069e-08,0.0012036745149179324,0.057708544332746,0.002245749545290888,1.2049629900805153e-09,3.5380693789621035e-09,1.8472511406170693e-07,3.2091155048549166e-11,7.030832679829241e-07,6.3001930497278265e-06,2.0931442055477345e-07,1.0846724698251776e-12,1.3643810248913596e-10
7.656987842487677e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34957124238316595,0.05384383756809923,0.019350441644842932,0.0012477818865060022,0.00010000986137919112,0.12568847239273334,0.0029605145462016313,6.399665815770772e-07,1.1222524361115696e-06,0.00022129160275486073,9.291211453825014e-14,0.0006360719295038573,3.9757144468074243e-11,3.1468854434632115e-08,8.1170804502022e-09,2.9015234147986908e-11,4.018388563710247e-07,1.9634384143346536e-07,1.060925804691788e-09,0.0006898934453754462,3.6287491259137643e-07,0.0013759901786132265,5.155922251689982e-06,6.750808562682416e-07,9.578116515602872e-08,7.403522287927388e-08,0.0012060568445709681,0.057792033042972576,0.002247683402405264,1.2021137132823001e-09,3.5405896460737256e-09,1.84836863420824e-07,3.208699042134942e-11,7.026128087208304e-07,6.314716068499941e-06,2.0945004828765663e-07,1.0848510963142643e-12,1.3682515585900624e-10
7.676380431453833e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34948333424567307,0.053746436539302375,0.019343434584576037,0.0012496716830427306,0.00010010797804781328,0.12588026919085524,0.0029705280123841337,6.383085992396569e-07,1.1235062843422943e-06,0.0002209868970549897,9.268802597800532e-14,0.0006363765374280077,3.970952112200451e-11,3.1362704447548055e-08,8.123085988845124e-09,2.9024288499240384e-11,4.009552457832967e-07,1.9679710397759348e-07,1.0590813249207967e-09,0.0006900855336390921,3.631944898277417e-07,0.0013760994814367832,5.153170070683614e-06,6.736904178877277e-07,9.597728058200003e-08,7.39577488344659e-08,0.0012084351391148463,0.057875322606851104,0.002249611733164646,1.1992802292600963e-09,3.5431056022219924e-09,1.8494771098641516e-07,3.208281757145236e-11,7.021436977791265e-07,6.3292009233061435e-06,2.095850168198068e-07,1.0850291463138439e-12,1.3721151921026416e-10
7.695773020419988e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3493956398125048,0.053649245821884725,0.019336433580242444,0.0012515575305795848,0.0001002059583081167,0.12607165326471567,0.00298054225805482,6.366535888697755e-07,1.1247566377710771e-06,0.0002206825497050596,9.246419843420553e-14,0.0006366803327310864,3.9661961251146235e-11,3.1256928965508025e-08,8.129054457918563e-09,2.9033095311142064e-11,4.000766146438794e-07,1.9724937953890867e-07,1.0572399510070311e-09,0.0006902768768528246,3.6351328156490035e-07,0.00137620395783237,5.150423592649312e-06,6.723068945993008e-07,9.617321551965529e-08,7.388054114529443e-08,0.0012108094031103773,0.057958413598828404,0.0022515345599541394,1.1964624107784328e-09,3.545617269474734e-09,1.8505766177223957e-07,3.207863651641539e-11,7.016759275036599e-07,6.343647632655781e-06,2.0971933025339632e-07,1.0852066163635062e-12,1.3759719104186913e-10
7.715165609386143e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3493081584434336,0.0535522648238289,0.019329438617676987,0.0012534394419256147,0.00010030380269658366,0.1262626257696012,0.0029905572481748904,6.350015627958995e-07,1.1260035033832362e-06,0.00022037856078147266,9.224063770076216e-14,0.0006369833185175903,3.961446563941679e-11,3.1151526967054546e-08,8.13498606076503e-09,2.9041656142657688e-11,3.992029215287228e-07,1.977006697353382e-07,1.0554016793083988e-09,0.0006904674789209741,3.638312910582754e-07,0.0013763036450781363,5.147682820039727e-06,6.709302349015973e-07,9.63689694066007e-08,7.380359870444358e-08,0.0012131796411353972,0.058041306591136876,0.0022534519050357153,1.1936601323607951e-09,3.5481246697287363e-09,1.851667207661977e-07,3.2074447271405184e-11,7.012094903054486e-07,6.3580562159163315e-06,2.0985299266126877e-07,1.0853835030065717e-12,1.3798216988215587e-10
7.734558198352299e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34922088950083197,0.053455492955356156,0.019322449682765124,0.0012553174298388448,0.00010040151174583084,0.12645318785646759,0.003000572947975994,6.333525330409587e-07,1.127246888144886e-06,0.00022007493035600004,9.201734946236174e-14,0.0006372854978753135,3.956703505660153e-11,3.1046497427964404e-08,8.140880999680275e-09,2.9049972545895802e-11,3.9833412546963157e-07,1.9815097619550537e-07,1.0535665061703577e-09,0.0006906573437227916,3.641485215468616e-07,0.0013763985801846614,5.144947755096755e-06,6.695603877924438e-07,9.656454168682502e-08,7.372692040993246e-08,0.0012155458577845196,0.058124002153805386,0.0022553637905491576,1.1908732677285512e-09,3.55062782472234e-09,1.8527489293049717e-07,3.207024986661427e-11,7.007443786597124e-07,6.372426693299226e-06,2.0998600808711365e-07,1.0855598033197928e-12,1.3836645428834678e-10
7.753950787318454e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34913383234965856,0.05335892962891536,0.019315466761442694,0.0012571915070264878,0.00010049908598464863,0.1266433406719603,0.003010589322958288,6.317065113270332e-07,1.1284867990031066e-06,0.00021977165849582775,9.179433929596605e-14,0.0006375868738754651,3.9519670258557246e-11,3.0941839321361446e-08,8.146739475918352e-09,2.9058046066102126e-11,3.9747018594744797e-07,1.9860030055851084e-07,1.0517344279258598e-09,0.0006908464751127785,3.64464976253255e-07,0.001376488799896916,5.142218399853249e-06,6.681973027927032e-07,9.675993181065271e-08,7.365050516506714e-08,0.0012179080576688337,0.05820650085467047,0.002257270238512926,1.1881016930703972e-09,3.5531267560232433e-09,1.8538218320159137e-07,3.2066044323485435e-11,7.002805850897124e-07,6.386759085844456e-06,2.1011838054566713e-07,1.0857355141511151e-12,1.3875004284642303e-10
7.771404117387994e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3490556614724859,0.05327220045473147,0.019309187262287888,0.0012588748432867307,0.00010058678797065878,0.126814129223125,0.0030196046094229994,6.302276731090465e-07,1.1295997543146297e-06,0.00021949902044687432,9.159387242148734e-14,0.0006378574279299598,3.947709879994481e-11,3.084796374943149e-08,8.151981094444458e-09,2.9065105840907272e-11,3.966967595837601e-07,1.990038541551324e-07,1.0500882005995497e-09,0.0006910160694626299,3.6474912484554157e-07,0.0013765659961330434,5.139766863435783e-06,6.669762665778086e-07,9.693562672906002e-08,7.35819554498304e-08,0.0012200306070548768,0.058280581836165836,0.0022589814106765546,1.185620249120577e-09,3.5553722006236067e-09,1.8547799448626705e-07,3.2062252384000807e-11,6.998642917092619e-07,6.399625694657476e-06,2.1023696931645942e-07,1.08589314705204e-12,1.3909467645309306e-10
7.78711211445058e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34898545354149735,0.053194287866911064,0.0193035398596382,0.0012603871539115378,0.00010066562707296155,0.12696755695537337,0.0030277187906486334,6.288988165688367e-07,1.1305990172054395e-06,0.0002192538946058809,9.141365184069359e-14,0.000638100374160854,3.943883100011764e-11,3.076373163575819e-08,8.156673557619793e-09,2.907129341812927e-11,3.9600398758781176e-07,1.9936637438225564e-07,1.0486087346037005e-09,0.0006911682013997419,3.6500432545409295e-07,0.0013766322542015362,5.137564437159042e-06,6.658819526173548e-07,9.709362530279002e-08,7.352044147035547e-08,0.001221938125693176,0.058347119114241945,0.00226051772814276,1.1833973810814991e-09,3.5573902032739233e-09,1.8556362023342661e-07,3.205883402899669e-11,6.994905309466958e-07,6.411179295703166e-06,2.1034325906981643e-07,1.0860346044634914e-12,1.3940436301089474e-10
7.802820111513165e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34891538344615536,0.053116511066083644,0.019297896377662098,0.0012618969211376113,0.00010074437865399234,0.1271207181894158,0.00303583335438961,6.275719534831633e-07,1.1315960131587612e-06,0.00021900900412423206,9.123362327315696e-14,0.0006383427987157558,3.9400607660942295e-11,3.067974138498248e-08,8.161342452075337e-09,2.9077324364761083e-11,3.9531433136116357e-07,1.997282532030729e-07,1.04713129260874e-09,0.000691319858918452,3.6525902274849335e-07,0.0013766954829723265,5.13536575995014e-06,6.647919871425911e-07,9.725150340673635e-08,7.345909814476515e-08,0.0012238430171832475,0.05841352823378533,0.0022620505167888915,1.1811843298070003e-09,3.5594054725686064e-09,1.8564867606408123e-07,3.20554103680767e-11,6.991176218940044e-07,6.422707949383952e-06,2.1044913401702406e-07,1.08617566962469e-12,1.397135906019099e-10
7.818528108575751e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34884545085388236,0.05303886974423228,0.019292256808981098,0.0012634041516214507,0.00010082304298758835,0.12727361352643746,0.0030439482828187076,6.262470895235967e-07,1.1325907458307205e-06,0.00021876434902902154,9.105378948218133e-14,0.0006385847031954809,3.9362429158216736e-11,3.05959924467646e-08,8.165987882783228e-09,2.9083199488807542e-11,3.94627770205763e-07,2.0008949150786202e-07,1.0456558726434185e-09,0.0006914710440204012,3.6551321841028394e-07,0.0013767557014713915,5.1331708324959745e-06,6.637063442698844e-07,9.740926076066257e-08,7.3397924900162e-08,0.0012257452840060087,0.05847980949240345,0.0022635797880873384,1.1789810319248816e-09,3.5614180196582906e-09,1.8573316455286227e-07,3.2051981413463736e-11,6.987455606954536e-07,6.434211668437999e-06,2.1055459623709298e-07,1.086316341022727e-12,1.4002235852889905e-10
7.834236105638337e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34877565543318795,0.052961363594277985,0.019286621146237935,0.001264908851998111,0.00010090162034601291,0.12742624356580817,0.0030520635582205863,6.249242302409072e-07,1.1335832188695652e-06,0.00021851992934545584,9.087415318751243e-14,0.0006388260891939305,3.9324295862120086e-11,3.051248426983191e-08,8.170609954275921e-09,2.9088919595312593e-11,3.939442836053304e-07,2.004500901910025e-07,1.04418247273159e-09,0.0006916217586969181,3.657669141141403e-07,0.0013768129286140926,5.13097965539841e-06,6.626249983206848e-07,9.75668970869557e-08,7.333692116586036e-08,0.0012276449286489069,0.05854596318678103,0.002265105553459999,1.1767874247895024e-09,3.5634278556248514e-09,1.858170882635759e-07,3.204854717614462e-11,6.983743435221889e-07,6.445690465941697e-06,2.106596477969919e-07,1.0864566171312785e-12,1.403306661065286e-10
7.849944102700923e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34870599685366427,0.05288399231007602,0.019280989382096523,0.0012664110288812833,0.0001009801109999683,0.12757860890508943,0.0030601791629911446,6.236033810665572e-07,1.134573435915723e-06,0.0002182757450968691,9.069471706582366e-14,0.0006390669582981291,3.928620813727725e-11,3.0429216302014326e-08,8.175208770647545e-09,2.9094485486358917e-11,3.9326385122313623e-07,2.008100501509057e-07,1.0427110908923115e-09,0.0006917720049290833,3.6602011152788816e-07,0.0013768671832058254,5.128792229175431e-06,6.615479238206062e-07,9.772441211060897e-08,7.327608637337749e-08,0.0012295419536058412,0.05861198961268371,0.0022666278242785697,1.1746034461626621e-09,3.565434991483216e-09,1.8590044974921473e-07,3.2045107668088146e-11,6.980039665708802e-07,6.457144355305066e-06,2.1076429075175232e-07,1.0865964964804687e-12,1.406385126612576e-10
7.865652099763509e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3486364747859818,0.052806755586412145,0.01927536150924183,0.0012679106888633656,0.00010105851521860836,0.12773071014004161,0.003068295079636869,6.222845473141771e-07,1.1355614006018524e-06,0.000218031796304738,9.05154837511991e-14,0.0006393073120882648,3.9248166342823184e-11,3.0346187990279476e-08,8.179784435554736e-09,2.90998979610676e-11,3.9258645290025e-07,2.011693722899453e-07,1.0412417251399223e-09,0.0006919217846878012,3.662728123125463e-07,0.0013769184839426685,5.126608554261433e-06,6.604750954986362e-07,9.788180555920263e-08,7.321541995641415e-08,0.001231436361377072,0.058677889064961804,0.0022681466118648404,1.1724290344412802e-09,3.5674394381803824e-09,1.859832515520051e-07,3.204166290033586e-11,6.976344260598218e-07,6.468573350269024e-06,2.108685271445003e-07,1.0867359775976825e-12,1.4094589753126977e-10
7.881360096826094e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3485670889018839,0.05272965311899908,0.01926973752037984,0.0012694078385155423,0.00010113683326955095,0.1278825478646306,0.0030764112907741936,6.209677341810327e-07,1.1365471165528968e-06,0.0002177880829886969,9.03364558356134e-14,0.000639547152137728,3.921017083246645e-11,3.026339878076736e-08,8.184337052218478e-09,2.9105157815597964e-11,3.9191206865357015e-07,2.0152805751438834e-07,1.0397743734841071e-09,0.0006920710999338572,3.6652501812236574e-07,0.001376966849412029,5.1244286310083575e-06,6.594064882826207e-07,9.803907716288914e-08,7.31549213508487e-08,0.0012333281544691255,0.05874366183755391,0.002269661927490994,1.170264128457023e-09,3.5694412065973233e-09,1.8606549620345805e-07,3.20382128846423e-11,6.972657182326812e-07,6.479977464901984e-06,2.1097235900655082e-07,1.086875059058449e-12,1.412528200663916e-10
7.89706809388868e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.348497838874183,0.05265268460447272,0.01926411740823744,0.001270902484387858,0.00010121506541889021,0.12803412267103528,0.003084527779128859,6.19652946749474e-07,1.1375305873861386e-06,0.0002175446051665522,9.015763586940688e-14,0.0006397864800131479,3.917222195455221e-11,3.018084811882455e-08,8.188866723425886e-09,2.911026584314759e-11,3.912406786739982e-07,2.0188610673432693e-07,1.0383090339299685e-09,0.0006922199526179796,3.6677673060485935e-07,0.001377012298093282,5.122252459686715e-06,6.58342077299049e-07,9.819622665437569e-08,7.30945899947288e-08,0.0012352173353946986,0.05880930822349059,0.0022711737823798974,1.1681086676144552e-09,3.571440307548705e-09,1.8614718622438876e-07,3.203475763241066e-11,6.968978393579083e-07,6.491356713595727e-06,2.1107578835747917e-07,1.0870137394530398e-12,1.4155927962799279e-10
7.912776090951266e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.348428724376756,0.0525758497403886,0.019258501165562388,0.0012723946330092922,0.00010129321193120899,0.12818543514965391,0.0030926445275352814,6.183401899883625e-07,1.1385118167112488e-06,0.00021730136285429724,8.997902636175523e-14,0.0006400252972744335,3.913432005212424e-11,3.0098535449037653e-08,8.19337355153144e-09,2.9115222833952546e-11,3.905722633244582e-07,2.0224352086361169e-07,1.0368457044780929e-09,0.0006923683446809032,3.6702795140082743e-07,0.0013770548483584104,5.1200800404863e-06,6.572818378701343e-07,9.835325376890915e-08,7.303442532826035e-08,0.0012371039066725747,0.05887482851489804,0.0022726821877053923,1.1659625917792007e-09,3.5734367517839864e-09,1.8622832412496436e-07,3.2031297155448424e-11,6.965307857282738e-07,6.502711111062275e-06,2.1117881720518347e-07,1.0871520174095821e-12,1.418652755889108e-10
7.928484088013852e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34835974508453915,0.05249914822521823,0.019252888785123167,0.0012738842908878339,0.0001013712730695907,0.1283364858891113,0.003100761518935916,6.170294687544799e-07,1.1394908081303405e-06,0.00021705835606612695,8.980062978113423e-14,0.000640263605474809,3.909646546298615e-11,3.0016460215266525e-08,8.197857638458382e-09,2.9120029575287814e-11,3.899068031381097e-07,2.0260030081978438e-07,1.0353843831246182e-09,0.0006925162780534333,3.672786821443922e-07,0.001377094518472638,5.1179113735171604e-06,6.562257455126927e-07,9.851015824425917e-08,7.297442679379804e-08,0.0012389878708275283,0.05894022300300157,0.002274187154592581,1.163825841358541e-09,3.5754305499873376e-09,1.8630891240473596e-07,3.202783146525927e-11,6.961645536591886e-07,6.514040672330308e-06,2.1128144754595967e-07,1.0872898915715953e-12,1.4217080733336448e-10
7.944192085076438e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34829090067352436,0.05242257975834551,0.019247280259708965,0.0012753714645105574,0.00010144924909563154,0.12848727547626582,0.0031088787363806342,6.157207877939227e-07,1.140467565238016e-06,0.00021681558481445156,8.96224485557803e-14,0.0006405014061608535,3.9058658519762026e-11,2.9934621860676753e-08,8.20231908570032e-09,2.912468685146791e-11,3.892442788164697e-07,2.0295644752401337e-07,1.033925067861299e-09,0.0006926637546565025,3.675289244630301e-07,0.001377131326595058,5.115746458810475e-06,6.551737759352917e-07,9.866693982070255e-08,7.291459383583698e-08,0.0012408692303902396,0.05900549197812938,0.002275688694118116,1.1616983572213886e-09,3.577421712778729e-09,1.863889535526798e-07,3.2024360573684276e-11,6.957991394902407e-07,6.5253454127416265e-06,2.1138368136457308e-07,1.0874273606178986e-12,1.4247587425686666e-10
7.959900082139023e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3482221908207541,0.05234614404006317,0.01924167558212959,0.0012768561603436939,0.00010152714026945216,0.12863780449621579,0.0031169961630261003,6.144141517434795e-07,1.1414420916214207e-06,0.0002165730491099118,8.94444850741469e-14,0.0006407387008725365,3.9020899549956446e-11,2.9853019827771873e-08,8.206757994322774e-09,2.912919544384763e-11,3.8858467122767314e-07,2.0331196190102794e-07,1.0324677566755773e-09,0.0006928107764012349,3.6777867997760594e-07,0.0013771652907792582,5.113585296319402e-06,6.541259050373005e-07,9.882359824100721e-08,7.285492590100245e-08,0.0012427479878972022,0.05907063572971601,0.0022771868173104785,1.159580080760695e-09,3.5794102507140097e-09,1.8646845004722864e-07,3.202088449237892e-11,6.954345395844611e-07,6.536625347947748e-06,2.1148552063432492e-07,1.0875644232458759e-12,1.4278047576614292e-10
7.975608079201609e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3481536152043179,0.0522698407715692,0.019236074745215343,0.00127833838483271,0.00010160494684970948,0.12878807353230684,0.0031251137821351484,6.13109565131993e-07,1.1424143908602896e-06,0.00021633074896139232,8.926674168535627e-14,0.0006409754911432564,3.8983188876013636e-11,2.9771653558424922e-08,8.2111744649646e-09,2.913355613082296e-11,3.879279614046409e-07,2.0366684487905424e-07,1.0310124475506408e-09,0.0006929573451890062,3.6802795030240084e-07,0.0013771964289739428,5.111427885919948e-06,6.530821089061896e-07,9.898013325041667e-08,7.27954224380411e-08,0.0012446241458906404,0.059135654546305955,0.0022786815351502616,1.1574709538274646e-09,3.5813961742857855e-09,1.86547404356316e-07,3.201740323326865e-11,6.950707503283687e-07,6.547880493906539e-06,2.1158696731712272e-07,1.087701078185431e-12,1.4308461127904816e-10
7.991316076264195e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3480851735033466,0.0521936696549633,0.019230477741817,0.001279818144402374,0.00010168266909360831,0.12893808316613814,0.003133231577076166,6.118070323817034e-07,1.1433844665269973e-06,0.00021608868437603593,8.908922069964682e-14,0.0006412117784998766,3.8945526815376093e-11,2.9690522493909723e-08,8.215568597839436e-09,2.913776968783222e-11,3.8727413054337005e-07,2.0402109738975226e-07,1.0295591384654927e-09,0.0006931034629115014,3.682767370451446e-07,0.0013772247590235526,5.109274227411827e-06,6.520423638164543e-07,9.913654459663412e-08,7.273608289781148e-08,0.0012464977069184193,0.05920054871555716,0.0022801728585704526,1.1553709187815887e-09,3.5833794939235324e-09,1.866258189374058e-07,3.2013916808092515e-11,6.94707768130924e-07,6.559110866878759e-06,2.1168802336355002e-07,1.0878373241844052e-12,1.4338828022448252e-10
8.007024073326781e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34801686539800913,0.05211763039324335,0.019224884564805717,0.0012812954454568379,0.00010176030725691287,0.1290878339775695,0.003141349531322487,6.105065578095767e-07,1.1443523221866059e-06,0.000215846855359258,8.89119243888158e-14,0.0006414475644627624,3.890791368054242e-11,2.960962607493151e-08,8.21994049273725e-09,2.91418368873573e-11,3.866231600011411e-07,2.0437472036815267e-07,1.0281078273950159e-09,0.0006932491314507773,3.685250418070452e-07,0.001377250298668877,5.107124320519296e-06,6.510066462269977e-07,9.929283202980701e-08,7.267690673327503e-08,0.00124836867353396,0.059265318524244666,0.002281660798456704,1.1532799184333462e-09,3.5853602199944875e-09,1.8670369623753613e-07,3.201042522885311e-11,6.943455894244027e-07,6.570316483424744e-06,2.1178869071293348e-07,1.0879731600224475e-12,1.4369148204230955e-10
8.022732070389367e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3479486905695075,0.052041722690301925,0.019219295207072953,0.0012827702943797035,0.00010183786159395819,0.1292373265447279,0.003149467628451774,6.092081456286179e-07,1.145317961396912e-06,0.0002156052619147595,8.873485498665793e-14,0.0006416828505458169,3.887034977912452e-11,2.9528963741657182e-08,8.22429024902582e-09,2.914575849892514e-11,3.8597503129486106e-07,2.047277147525953e-07,1.0266585123100332e-09,0.0006933943526793189,3.6877286618282196e-07,0.0013772730655476635,5.1049781648919895e-06,6.499749327801683e-07,9.944899530251154e-08,7.261789339948676e-08,0.0012502370482961552,0.05932996425826394,0.002283145365647613,1.1511978960918786e-09,3.587338362803787e-09,1.8678103869334971e-07,3.200692850738713e-11,6.939842106635237e-07,6.5814973604010576e-06,2.118889712934108e-07,1.0881085844972256e-12,1.4399421618327483e-10
8.038440067451952e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34788064870007257,0.05196594625092276,0.019213709661530364,0.001284242697534099,0.00010191533235766132,0.12938656144401425,0.003157585852145422,6.079117999491668e-07,1.1462813877084944e-06,0.00021536390404454134,8.855801468939949e-14,0.0006419176382565185,3.8832835413904207e-11,2.944853493374512e-08,8.228617965652215e-09,2.9149535289109266e-11,3.8532972609931915e-07,2.0508008148466763e-07,1.0252111911773733e-09,0.0006935391284601003,3.690202117607342e-07,0.0013772930771952278,5.102835760105758e-06,6.489472002991064e-07,9.960503416973733e-08,7.25590423535861e-08,0.0012521028337692836,0.05939448620263453,0.002284626570934991,1.1491247955067263e-09,3.5893139325952906e-09,1.8685784873113774e-07,3.200342665578796e-11,6.936236283258282e-07,6.592653514957206e-06,2.1198886702199893e-07,1.0882435964374111e-12,1.4429648210892354e-10
8.054148064514538e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34781273947296,0.05189030078077734,0.019208127921109798,0.0012857126612627508,0.00010199271979953249,0.12953553925011,0.003165704186187946,6.066175247801798e-07,1.1472426046647597e-06,0.00021512278174891776,8.838140565612844e-14,0.0006421519290959542,3.8795370882889024e-11,2.936833909037455e-08,8.232923741144242e-09,2.915316802153158e-11,3.8468722624557633e-07,2.0543182150914425e-07,1.0237658619599317e-09,0.0006936834606466405,3.692670801226139e-07,0.0013773103510450538,5.100697105663481e-06,6.479234257868946e-07,9.9760948388872e-08,7.250035305478813e-08,0.0012539660325229277,0.05945888464150347,0.0022861044250641325,1.1470605609176944e-09,3.591286939551707e-09,1.8693412876686907e-07,3.1999919685959334e-11,6.932638389106849e-07,6.603784964532323e-06,2.1208837980466059e-07,1.0883781946884005e-12,1.4459827929151987e-10
