Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232)
3.439593189647007e-14,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386900238259031,0.11866996530345245,0.022821567319638938,1.2569097181750936e-52,3.3622567317847884e-31,9.854369429124053e-25,1.5496577485584902e-56,3.683654532044401e-29,4.860928134838524e-30,3.818739208017743e-29,3.180191571170981e-97,2.255946592174998e-34,1.4871701556473177e-63,6.1523226530227834e-34,2.3792514716509188e-60,1.1300978244595404e-61,9.000566262416178e-36,1.803767726053957e-39,2.062421139495393e-37,6.608029579912479e-14,2.7232189282591094e-58,1.010731591923526e-38,7.264468302085253e-10,7.468306956998768e-10,3.4483885224053394e-17,6.601133367412566e-14,5.798827184532993e-22,9.999648779574468e-25,1.6249690016608247e-32,7.386871230275581e-21,2.629490496606469e-28,8.098573243841751e-39,1.399680887318317e-41
5.832353674913316e-14,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386900135760838,0.11866996479805228,0.02282156705987175,6.661072750046132e-51,3.020152821900933e-30,4.964841815308497e-24,4.744324914169905e-55,1.8866838854850662e-28,4.3085417097514424e-29,1.1066635212211803e-28,1.6507445442544433e-95,6.53759238826249e-34,1.3715053244359356e-62,5.472003299666353e-33,7.421035110564625e-59,6.196794279211358e-60,4.5010515624598416e-35,2.8171909486919346e-38,1.0391033832409082e-36,1.134533903166206e-13,1.443541395311328e-56,1.6259346518020476e-37,1.2317996962103088e-09,1.266365076229836e-09,9.993242577799566e-17,1.1325353790100802e-13,2.9285925587681782e-21,5.0967308354734654e-24,1.0317721623805888e-31,2.1231860660185508e-20,1.3136488577985863e-27,1.3328849413005392e-37,3.8724014489287646e-40
8.225114160179625e-14,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386900033262538,0.11866996429265216,0.022821566800104567,4.825038144460647e-50,1.0989906822959731e-29,1.3659896943964124e-23,2.816405804650391e-54,5.253138115979525e-28,1.5977070678166252e-28,2.217812862641552e-28,1.270876148573343e-94,1.3104950913068525e-33,5.063550703606187e-62,2.037009130485313e-32,4.350750401915814e-58,4.477187107994238e-59,1.2317627067525097e-34,1.4060100482166459e-37,2.858935495363704e-36,1.619807429944746e-13,1.0457386183962297e-55,7.822861764564863e-37,1.7371513696583908e-09,1.785899442240867e-09,2.0026774731091604e-16,1.6158022550700924e-13,8.073085808087654e-21,1.4142785547564492e-23,3.2725852387360376e-31,4.22539624287795e-20,3.592261095182288e-27,6.31023360270323e-37,2.440407906117458e-39
1.0617874645445935e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386899930764134,0.11866996378725214,0.02282156654033739,2.2567132530124893e-49,2.855364442038256e-29,2.8929794869728263e-23,1.0744995556779976e-53,1.1252476256788252e-27,4.239014942034336e-28,3.723653339324108e-28,6.313480159229795e-94,2.2010338974311915e-33,1.3329824687614498e-61,5.425913429348283e-32,1.6262308468795318e-57,2.0767811385100454e-58,2.5959953170320415e-34,4.70099682803722e-37,6.054881727776256e-36,2.116630985088594e-13,4.891356802043689e-55,2.5545307392864908e-36,2.2425018505621038e-09,2.305433793733011e-09,3.362410986665468e-16,2.1099063534806029e-13,1.7130010301398113e-20,3.0191451021282294e-23,7.792821754566784e-31,7.048540684607773e-20,7.565544153845462e-27,2.0066176906264106e-36,9.971470833042999e-39
1.3010635130712245e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386899828265621,0.11866996328185218,0.02282156628057022,8.227042264590647e-49,6.14460678383219e-29,5.2734067892707407e-23,3.213829204126146e-53,2.0743142471249148e-27,9.29505935779298e-28,5.632789862242365e-28,2.3957116381713243e-93,3.330785877973487e-33,2.9055212569000018e-61,1.1944398477932877e-31,4.7532686458395304e-57,7.478524231185966e-58,4.710018557635278e-34,1.2486086603027367e-36,1.1037098476866677e-35,2.625012303770068e-13,1.7833048524522793e-54,6.701144410395877e-36,2.747851138926429e-09,2.824968130706245e-09,5.08628360479018e-16,2.614839856616495e-13,3.1284337490109593e-20,5.546389372710982e-23,1.5752545980190404e-30,1.059681837822568e-19,1.3716986548538877e-26,5.1172737755057804e-36,3.157917492670771e-38
1.7796156101244863e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386899623268274,0.1186699622710525,0.022821565761035906,7.073542249018711e-48,2.0193352606902954e-28,1.3343166519230702e-22,1.8680027097674846e-52,5.367415616250372e-27,3.1553068119280426e-27,1.069282127014445e-27,2.1201452016669226e-92,6.328006760530426e-33,9.79840379516137e-61,4.088313056293762e-31,2.6259062955748653e-56,6.20957639787137e-57,1.1813547100242162e-33,5.817700600344378e-36,2.7927314239452607e-35,3.676476947143733e-13,1.5335020533903352e-53,3.090511722707013e-35,3.758546138048437e-09,3.864036761095755e-09,9.655180775980652e-16,3.657166187782522e-13,7.946161594307984e-20,1.4250044379846332e-22,4.7608575187229076e-30,1.9889733711155597e-19,3.4357586760216604e-26,2.2324826806279098e-35,1.9957500767836356e-37
2.2581677071777482e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.123868994182705,0.11866996126025309,0.02282156524150162,3.2410939928128636e-47,5.022508291196468e-28,2.721712537921505e-22,6.943683228307332e-52,1.1186357381465391e-26,8.040397544574981e-27,1.7466811892450452e-27,9.983240374066799e-92,1.0345606294307764e-32,2.494371898626344e-60,1.050277888836488e-30,9.458653648031856e-56,2.8064529560150205e-56,2.3904938164626826e-33,1.8609042329121517e-35,5.696642202493892e-35,4.774263443272101e-13,7.0273683079056645e-53,9.771763198219235e-35,4.769236367049541e-09,4.903105333408859e-09,1.5771492584949825e-15,4.742718786621323e-13,1.6269061473904511e-19,2.949458091646995e-22,1.123794895110392e-29,3.215492179485759e-19,6.943125239291176e-26,6.833759856208099e-35,7.741134774701079e-37
2.73671980423101e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386899213272297,0.11866996024945398,0.02282156472196736,1.1304430975978295e-46,1.0580253090977655e-27,4.868866719915192e-22,2.0431458501730534e-51,2.0436920447114982e-26,1.7255513163809904e-26,2.6027208892857698e-27,3.5940628623547853e-91,1.5429382604909728e-32,5.374664869265089e-60,2.2731192195614488e-30,2.7187694012424145e-55,9.747929975393412e-56,4.2443994080525815e-33,4.820522641058911e-35,1.0190864495225635e-34,5.918437087563296e-13,2.4513331947437977e-52,2.5058343941121892e-34,5.7799218259543925e-09,5.942173847644812e-09,2.3500530936612496e-15,5.871431996561479e-13,2.9212252868943487e-19,5.353108999783856e-22,2.283309072622905e-29,4.746122155432675e-19,1.231142074964683e-25,1.7111386776803728e-34,2.3534582400961856e-36
3.693823998337534e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.123868988032746,0.11866995822785666,0.022821563682898935,1.1917495523815033e-45,3.525315894460382e-27,1.2201928821514043e-21,1.4370085010561038e-50,5.35754313891906e-26,5.922815665200651e-26,4.878829991912307e-27,3.7674003999291407e-90,2.8974251448170616e-32,1.8942728315209442e-59,7.982956093437272e-30,1.833299916884247e-54,1.0312366261981076e-54,1.0489510783666962e-32,2.379971655952477e-34,2.5540315259215746e-34,8.346199273071012e-13,2.585990429660326e-51,1.226012194535224e-33,7.801278433562073e-09,8.020310701880724e-09,4.405012964772767e-15,8.258085600798276e-13,7.381326841935491e-19,1.3851879813865564e-21,7.253438120402369e-29,8.761923760815058e-19,3.0336859331355017e-25,8.118890797633077e-34,1.618668628263061e-35
4.650928192444058e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386898393275184,0.11866995620626049,0.02282156264383062,6.022276930197398e-45,8.88709518984399e-27,2.4872560767023036e-21,5.888156499652686e-50,1.138739109657745e-25,1.5240006813099233e-25,7.95351145908308e-27,1.9613149243682373e-89,4.731868438183088e-32,5.010588239131579e-59,2.1005685785447963e-29,7.337054903033766e-54,5.272960516500701e-54,2.1147303678361252e-32,7.883345030430016e-34,5.206341444407132e-34,1.096026752161576e-12,1.3072972429331315e-50,4.041188638679941e-33,9.82261596105214e-09,1.009844732379365e-08,7.180781006857349e-15,1.0816620466509852e-12,1.51658607294704e-18,2.911023754854378e-21,1.7820631390805957e-28,1.412923264503287e-18,6.098605490502382e-25,2.612514603433931e-33,6.614783954639767e-35
5.608032386550582e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386897983274035,0.11866995418466551,0.022821561604762428,2.1927868107060152e-44,1.8844614027776622e-26,4.451970179916965e-21,1.8216756260635476e-49,2.120177322764929e-25,3.283971238546911e-25,1.1882143019599286e-26,7.40331468705664e-89,7.081738800043393e-32,1.1092981864383732e-58,4.633137452956074e-29,2.223471075368887e-53,1.9419790777669648e-53,3.7541429442251995e-32,2.0799031635619126e-33,9.319199314777945e-34,1.3761141189378027e-12,4.761653073248029e-50,1.0615233146067833e-32,1.1843934408603864e-08,1.2176583713370594e-08,1.0727258134055318e-14,1.3546534806548392e-12,2.7355713319619432e-18,5.3650834446096584e-21,3.720825256304247e-28,2.0972466574449724e-18,1.0796446519924056e-24,6.699619740831489e-33,2.063821815274342e-34
6.565136580657106e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386897573271155,0.11866995216307169,0.022821560565694347,6.587319087166581e-44,3.557428982045344e-26,7.289439016302366e-21,4.7295661516229774e-49,3.6050290747851835e-25,6.282647818393929e-25,1.6719896041038575e-26,2.3054287276271832e-88,9.982578982827637e-32,2.179229107917342e-58,9.089956335297329e-29,5.654639349926851e-53,5.898891759849292e-53,6.112892956916045e-32,4.733787482768422e-33,1.525930181133747e-33,1.6749317836298255e-12,1.4308903377110641e-49,2.4072545486161434e-32,1.386523377639649e-08,1.4254719870594976e-08,1.5094148829312645e-14,1.6447328696658261e-12,4.51331165509931e-18,9.037536679996414e-21,6.952475629699883e-28,2.945189529753736e-18,1.753216627720951e-24,1.4819403913080875e-32,5.435520281838671e-34
8.479344968870154e-13,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238689675326018,0.11866994811988758,0.022821558487558537,4.671221974915858e-43,1.0182199136196464e-25,1.6358566316278192e-20,2.4790000704222305e-48,8.715884526195075e-25,1.8331788171830523e-24,2.9342608839692445e-26,1.7288764245935131e-87,1.7580148380016113e-31,6.741183990095598e-58,2.829559660652576e-28,2.813095789460972e-52,4.259228227930492e-52,1.3699926453253575e-31,1.8964724053806348e-32,3.424646346904193e-33,2.3289563131889204e-12,1.0157111340363295e-48,9.613323024857028e-32,1.7907775273422796e-08,1.8410991487893316e-08,2.6487157351522216e-14,2.2759563024053893e-12,1.028845171802441e-17,2.1477925074435526e-20,1.959213974481438e-27,5.2224543483039904e-18,3.90771846056738e-24,5.61020730276841e-32,2.9065382979991643e-33
1e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386896101835101,0.1186699449079688,0.022821556836679222,1.5748329442326476e-42,2.020447691751001e-25,2.767784232644136e-20,7.100172871048124e-48,1.5585727554204466e-24,3.667901353899481e-24,4.240999594641616e-26,6.108682859133807e-87,2.5478623191525216e-31,1.4088673068253143e-57,5.988670566145426e-28,7.778013005445894e-52,1.4551286317803575e-51,2.333855567901988e-31,4.645502174755577e-32,5.794642370976171e-33,2.9023196207049962e-12,3.4265468711456364e-48,2.348713752871144e-31,2.1119132501790892e-08,2.171275012403801e-08,3.8280178036342596e-14,2.8257140047090604e-12,1.7621458657579952e-17,3.795622850313832e-20,3.8439702815976105e-27,7.700894558892392e-18,6.629287914641825e-24,1.3188346090931328e-31,8.560807073318446e-33
1.0393553357083202e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386895933242215,0.11866994407670815,0.022821556409423197,2.037055219924012e-42,2.369139248461389e-25,3.131257836204219e-20,8.943260952457778e-48,1.7866358892071964e-24,4.307323776153276e-24,4.626039296650293e-26,7.961598548083712e-87,2.7811124096440525e-31,1.6706009015059027e-57,7.12423985441332e-28,9.734689166282659e-52,1.8862539439721398e-51,2.6465158643792777e-31,5.687275530594686e-32,6.555701122449337e-33,3.0584961428757217e-12,4.432713360757419e-48,2.8738272964328707e-31,2.195024045356777e-08,2.256726217547536e-08,4.1754863005598925e-14,2.9749347740520414e-12,1.9995154961929494e-17,4.339260076646862e-20,4.495696181013384e-27,8.453564246343994e-18,7.509841179548863e-24,1.6010821192890631e-31,1.0842041386155028e-32
1.230776174529625e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386895113217218,0.1186699400335334,0.022821554331288317,6.836920358757731e-42,4.820313078557232e-25,5.394037886883042e-20,2.5797832110783827e-47,3.279751216873477e-24,8.780870988749551e-24,6.790961529333056e-26,2.824746701734638e-86,4.096361088448453e-31,3.5793882377325954e-57,1.5649931427416711e-27,2.703076479347587e-51,6.42267041309688e-51,4.645040171644487e-31,1.421199770536952e-31,1.1293904862412843e-32,3.8639450305585676e-12,1.4887271042954533e-47,7.156321996831324e-31,2.5992629318268736e-08,2.6723531933055434e-08,6.129000503042666e-14,3.741272857599394e-12,3.495861353072845e-17,7.867681737965422e-20,9.00335088675779e-27,1.2919684753759676e-17,1.3117047451835306e-23,3.815882825115678e-31,3.2803447368095555e-32
1.4221970133509298e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386894293185154,0.11866993599036332,0.022821552253153903,1.946132310131682e-41,8.941115016111802e-25,8.620790012178044e-20,6.416786928168174e-47,5.5642060576360226e-24,1.6203216538223652e-23,9.472406942971401e-26,8.4916167249106e-86,5.732726126684632e-31,6.927954067812844e-57,3.1328263383221547e-27,6.47900089553386e-51,1.8527422782203619e-50,7.630546568193419e-31,3.1341132786440406e-31,1.805124925994075e-32,4.7456945162090645e-12,4.2402762062908995e-47,1.5736944035821978e-30,3.003494186896318e-08,3.087980076026443e-08,8.548281291104525e-14,4.574577448170698e-12,5.669064865872725e-17,1.3206800800341398e-19,1.6378986345812263e-26,1.8985427708245143e-17,2.144969124991263e-23,8.03684651218917e-31,8.664117796105266e-32
1.6136178521722346e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386893473145978,0.11866993194719792,0.022821550175019946,4.914468198807587e-41,1.550453866811287e-24,1.3025601554184837e-19,1.4335023776106499e-46,8.89560792640811e-24,2.776513618815875e-23,1.2713496610785246e-25,2.2584492717294506e-85,7.719323568062739e-31,1.24374901875978e-56,5.86124893156047e-27,1.395424601459989e-50,4.732299319723924e-50,1.1945265206397592e-30,6.30129176079733e-31,2.7276487739519637e-32,5.704133912201157e-12,1.0714139653374413e-46,3.157771817591232e-30,3.407717810708856e-08,3.503606865664132e-08,1.1472099047169182e-13,5.474457771872967e-12,8.689683341804464e-17,2.0923058324219662e-19,2.7736618912153827e-26,2.710728404260254e-17,3.3434884229837297e-23,1.5456173458724055e-30,2.0734448628323963e-31
1.996459529814844e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386891833046156,0.11866992386088121,0.022821546018753434,2.484128294581425e-40,4.049099701457937e-24,2.6306878550192455e-19,5.747656273481975e-46,1.9945576751458444e-23,6.938062788867622e-23,2.1045891498066866e-25,1.2635412472854734e-84,1.2860378443259405e-30,3.4109170011067713e-56,1.7827480323971614e-26,5.177749409172513e-50,2.4284554480466564e-49,2.6437422208668687e-30,2.089395600459189e-30,5.509628785050835e-32,7.852629321683562e-12,5.423337547310234e-46,1.0460094983264112e-29,4.216142165138185e-08,4.334860165455607e-08,1.898724513411157e-13,7.47239336644028e-12,1.805241911320654e-16,4.625821032506834e-19,6.802426893361272e-26,5.1843874558749846e-17,7.341744946471304e-23,4.701991050144024e-30,9.818585144747628e-31
2.3793012074574537e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386890192917437,0.11866991577458322,0.02282154186248878,9.451850764749591e-40,9.261551966163304e-24,4.729175626889859e-19,1.8327907354143434e-45,3.9433571795006054e-23,1.4878903870000649e-22,3.2128067793363097e-25,5.257905154507556e-84,1.9755397034757084e-30,8.028044396567746e-56,4.700294283059355e-26,1.5372262414592894e-49,9.338611092025948e-49,5.312643773491645e-30,5.6985770972937746e-30,9.906105678806325e-32,1.031250223006473e-11,2.0662281636490336e-45,2.8550737128300394e-29,5.024535996264804e-08,5.1661130920965705e-08,2.897963203809504e-13,9.73199899787976e-12,3.33613434024519e-16,9.059380911067645e-19,1.4382612371441646e-25,9.292648168453915e-17,1.4649355234229318e-22,1.1861530551934667e-29,3.7004149072851305e-30
2.7621428851000633e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386888552759523,0.11866990768830396,0.02282153770622598,2.96204820152503e-39,1.93039462768808e-23,7.830383726111047e-19,4.9690739015236e-45,7.12305595827388e-23,2.8637961200737776e-22,4.629595759831731e-25,1.7981171109521957e-83,2.8642584198275946e-30,1.700686092129765e-55,1.1153369782610382e-25,3.899681491532961e-49,2.9516257114489255e-48,9.95462921181726e-30,1.352176870416955e-29,1.6404660782667348e-31,1.3086789203994226e-11,6.483247370703941e-45,6.791895869182627e-29,5.832899305238681e-08,5.997365644804635e-08,4.1750495126243485e-13,1.2250230026573754e-11,5.6749135648398495e-16,1.6272730226274496e-18,2.7379556517319903e-25,1.5814195089767476e-16,2.7272360058228186e-22,2.6212346391349596e-29,1.1880261908571455e-29
3.144984562742673e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386886912572112,0.11866989960204344,0.022821533549965044,8.085728056046587e-39,3.752392981006485e-23,1.2192984791691283e-18,1.195392382306753e-44,1.2016453077491859e-22,5.084468926601226e-22,6.388159806939029e-25,5.364604779477831e-83,3.976242716987566e-30,3.344847759916731e-55,2.4382924054348223e-25,8.808064384519399e-49,8.105409721883646e-48,1.7656596681006606e-29,2.891972195003325e-29,2.554836982103612e-31,1.6178493223627573e-11,1.7719026463544104e-44,1.4587825360465125e-28,6.641232093209836e-08,6.828617822572558e-08,5.759717526257173e-13,1.5024076963107504e-11,9.07254764924917e-16,2.7386599590481668e-18,4.819088797913379e-25,2.5752492633219846e-16,4.808029171285434e-22,5.249348948792598e-29,3.383918947667202e-29
3.5278262403852825e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386885272354908,0.11866989151580162,0.02282152939370596,1.9869518087762405e-38,6.901868318557925e-23,1.8101588069862444e-18,2.6231421270506e-44,1.9211004303439306e-22,8.478733452357284e-22,8.521318181545879e-25,1.4476089351553838e-82,5.335766762660099e-30,6.243219486169041e-55,4.986867601840763e-25,1.8192521152454883e-48,1.9987226277787025e-47,2.992933621472934e-29,5.706269137859905e-29,3.7935089224667953e-31,1.959058411894957e-11,4.3593386033159417e-44,2.8951018090828353e-28,7.449534361328352e-08,7.659869624142298e-08,7.681314050860375e-13,1.8050565013292733e-11,1.3820046708055657e-15,4.379880279118714e-18,7.981150597409996e-25,4.0361768168674427e-16,8.1025305478623e-22,9.741626185238962e-29,8.768471829497401e-29
3.910667918027892e-12,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386883632107615,0.11866988342957856,0.02282152523744874,4.4900002492719704e-38,1.2128029780896186e-22,2.586649355411139e-18,5.349519625170994e-44,2.9407407005656597e-22,1.3447981239828524e-21,1.1061508700341924e-24,3.621009108384649e-82,6.967328446595216e-30,1.1241854749450544e-54,9.6437812246305e-25,3.499208510117752e-48,4.522068306523575e-47,4.88066072173437e-29,1.0554932457057997e-28,5.421701814446627e-31,2.3325998830766307e-11,9.862588011851498e-44,5.393563437672883e-28,8.257806110744393e-08,8.491121047979552e-08,9.968798927363863e-13,2.1326753806365784e-11,2.025082649337839e-15,6.722233832916673e-18,1.2589912616467882e-24,6.117246795270144e-16,1.3137650240331323e-21,1.7013237942010783e-28,2.101325414855384e-28
